,jenjang_prodi,jmldosen,jmlmhs,kabkot,kode,nama,status,univ,rcode,subcode
9971,S1,21,67,Kota Ambon - Prop. Maluku - Indonesia,86206,Pendidikan Guru Sekolah Dasar,Aktif,Universitas Pattimura,8,86
9972,S1,19,195,Kota Ambon - Prop. Maluku - Indonesia,85201,"Pendidikan Jasmani, Kesehatan & Rekreasi",Aktif,Universitas Pattimura,8,85
9973,S1,14,14,Kota Ambon - Prop. Maluku - Indonesia,84204,Pendidikan Kimia,Aktif,Universitas Pattimura,8,84
9974,S1,6,5,Kota Ambon - Prop. Maluku - Indonesia,86205,Pendidikan Luar Sekolah,Aktif,Universitas Pattimura,8,86
9975,S1,16,15,Kota Ambon - Prop. Maluku - Indonesia,84202,Pendidikan Matematika,Aktif,Universitas Pattimura,8,84
9976,S1,11,30,Kota Ambon - Prop. Maluku - Indonesia,87205,Pendidikan Pancasila Dan Kewarganegaraan,Aktif,Universitas Pattimura,8,87
9977,S1,20,102,Kota Ambon - Prop. Maluku - Indonesia,87201,Pendidikan Sejarah,Aktif,Universitas Pattimura,8,87
9978,S1,37,50,Kota Ambon - Prop. Maluku - Indonesia,54231,Peternakan,Aktif,Universitas Pattimura,5,54
9979,S1,0,0,Kota Ambon - Prop. Maluku - Indonesia,86209,PJJ Pendidikan Guru Sekolah Dasar,Tutup,Universitas Pattimura,8,86
9980,S1,0,0,Kota Ambon - Prop. Maluku - Indonesia,86276,PSKGJ Pendidikan Guru Sekolah Dasar(PGSD),Tutup,Universitas Pattimura,8,86
9981,S1,0,0,Kota Ambon - Prop. Maluku - Indonesia,84274,PSKGJ Pendidikan Kimia,Tutup,Universitas Pattimura,8,84
9982,S1,0,0,Kota Ambon - Prop. Maluku - Indonesia,87271,PSKGJ Pendidikan Sejarah,Tutup,Universitas Pattimura,8,87
9983,S1,25,126,Kota Ambon - Prop. Maluku - Indonesia,69201,Sosiologi,Aktif,Universitas Pattimura,6,69
9984,S1,22,49,Kota Ambon - Prop. Maluku - Indonesia,26201,Teknik Industri,Aktif,Universitas Pattimura,2,26
9985,S1,15,26,Kota Ambon - Prop. Maluku - Indonesia,21201,Teknik Mesin,Aktif,Universitas Pattimura,2,21
9986,S1,42,50,Kota Ambon - Prop. Maluku - Indonesia,36201,Teknik Perkapalan,Aktif,Universitas Pattimura,3,36
9987,S1,22,50,Kota Ambon - Prop. Maluku - Indonesia,36202,Teknik Sistem Perkapalan,Aktif,Universitas Pattimura,3,36
9988,S1,27,50,Kota Ambon - Prop. Maluku - Indonesia,54244,Teknologi Hasil Perikanan,Aktif,Universitas Pattimura,5,54
9989,S1,18,50,Kota Ambon - Prop. Maluku - Indonesia,41231,Teknologi Hasil Pertanian,Aktif,Universitas Pattimura,4,41
9990,Profesi,0,0,Kota Ambon - Prop. Maluku - Indonesia,11901,Profesi Dokter,Aktif,Universitas Pattimura,1,11
9991,S2,4,75,Kota Surabaya - Prop. Jawa Timur - Indonesia,63101,Administrasi Dan Kebijakan Publik,Aktif,Universitas Hang Tuah,6,63
9992,S2,7,110,Kota Surabaya - Prop. Jawa Timur - Indonesia,74101,Ilmu Hukum,Aktif,Universitas Hang Tuah,7,74
9993,S1,12,150,Kota Surabaya - Prop. Jawa Timur - Indonesia,48201,Farmasi,Aktif,Universitas Hang Tuah,4,48
9994,S1,8,208,Kota Surabaya - Prop. Jawa Timur - Indonesia,63201,Ilmu Administrasi Negara,Aktif,Universitas Hang Tuah,6,63
9995,S1,8,129,Kota Surabaya - Prop. Jawa Timur - Indonesia,63211,Ilmu Administrasi Niaga,Aktif,Universitas Hang Tuah,6,63
9996,S1,10,383,Kota Surabaya - Prop. Jawa Timur - Indonesia,74201,Ilmu Hukum,Aktif,Universitas Hang Tuah,7,74
9997,S1,27,723,Kota Surabaya - Prop. Jawa Timur - Indonesia,11201,Pendidikan Dokter,Aktif,Universitas Hang Tuah,1,11
9998,S1,26,362,Kota Surabaya - Prop. Jawa Timur - Indonesia,12201,Pendidikan Dokter Gigi,Aktif,Universitas Hang Tuah,1,12
9999,S1,10,80,Kota Surabaya - Prop. Jawa Timur - Indonesia,54242,Perikanan,Aktif,Universitas Hang Tuah,5,54
10000,S1,12,488,Kota Surabaya - Prop. Jawa Timur - Indonesia,73201,Psikologi,Aktif,Universitas Hang Tuah,7,73
10001,S1,7,165,Kota Surabaya - Prop. Jawa Timur - Indonesia,20201,Teknik Elektro,Aktif,Universitas Hang Tuah,2,20
10002,S1,7,125,Kota Surabaya - Prop. Jawa Timur - Indonesia,38201,Teknik Kelautan,Aktif,Universitas Hang Tuah,3,38
10003,S1,8,220,Kota Surabaya - Prop. Jawa Timur - Indonesia,36201,Teknik Perkapalan,Aktif,Universitas Hang Tuah,3,36
10004,S1,5,248,Kota Surabaya - Prop. Jawa Timur - Indonesia,36202,Teknik Sistem Perkapalan,Aktif,Universitas Hang Tuah,3,36
10005,Profesi,10,344,Kota Surabaya - Prop. Jawa Timur - Indonesia,11901,Profesi Dokter,Aktif,Universitas Hang Tuah,1,11
10006,Profesi,22,138,Kota Surabaya - Prop. Jawa Timur - Indonesia,12901,Profesi Dokter Gigi,Aktif,Universitas Hang Tuah,1,12
10007,D3,6,185,Kota Surabaya - Prop. Jawa Timur - Indonesia,92401,Ketatalaksanaan Pelayaran Niaga Dan Kepelabuhan,Aktif,Universitas Hang Tuah,9,92
10008,D3,4,363,Kota Surabaya - Prop. Jawa Timur - Indonesia,92403,Nautika,Aktif,Universitas Hang Tuah,9,92
10009,D3,2,255,Kota Surabaya - Prop. Jawa Timur - Indonesia,92402,Teknika,Aktif,Universitas Hang Tuah,9,92
10010,S2,10,48,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,74171,Ilmu Hukum,Aktif,Universitas Borneo Tarakan,7,74
10011,S1,9,318,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,54201,Agribisnis,Aktif,Universitas Borneo Tarakan,5,54
10012,S1,10,225,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,54211,Agroteknologi,Aktif,Universitas Borneo Tarakan,5,54
10013,S1,9,245,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,86201,Bimbingan dan Konseling,Aktif,Universitas Borneo Tarakan,8,86
10014,S1,12,209,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,54243,Budidaya Perairan,Aktif,Universitas Borneo Tarakan,5,54
10015,S1,11,310,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,60201,Ekonomi Pembangunan,Aktif,Universitas Borneo Tarakan,6,60
10016,S1,17,364,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,74201,Ilmu Hukum,Aktif,Universitas Borneo Tarakan,7,74
10017,S1,13,402,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,61201,Manajemen,Aktif,Universitas Borneo Tarakan,6,61
10018,S1,12,196,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,54242,Manajemen Sumber Daya Perairan,Aktif,Universitas Borneo Tarakan,5,54
10019,S1,11,328,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,88201,Pendidikan Bahasa dan Sastra Indonesia,Aktif,Universitas Borneo Tarakan,8,88
10020,S1,9,328,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,88203,Pendidikan Bahasa Inggris,Aktif,Universitas Borneo Tarakan,8,88
10021,S1,13,261,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,84205,Pendidikan Biologi,Aktif,Universitas Borneo Tarakan,8,84
10022,S1,13,412,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,86206,Pendidikan Guru Sekolah Dasar,Aktif,Universitas Borneo Tarakan,8,86
10023,S1,9,323,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,84202,Pendidikan Matematika,Aktif,Universitas Borneo Tarakan,8,84
10024,S1,0,0,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,88273,PSKGJ Pendidikan Bahasa Inggris,Tutup,Universitas Borneo Tarakan,8,88
10025,S1,0,0,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,84275,PSKGJ Pendidikan Biologi,Tutup,Universitas Borneo Tarakan,8,84
10026,S1,0,0,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,86276,PSKGJ Pendidikan Guru Sekolah Dasar,Tutup,Universitas Borneo Tarakan,8,86
10027,S1,0,0,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,84272,PSKGJ Pendidikan Matematika,Tutup,Universitas Borneo Tarakan,8,84
10028,S1,16,147,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,20201,Teknik Elektro,Aktif,Universitas Borneo Tarakan,2,20
10029,S1,14,255,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,22201,Teknik Sipil,Aktif,Universitas Borneo Tarakan,2,22
10030,D3,10,170,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,15401,Kebidanan,Aktif,Universitas Borneo Tarakan,1,15
10031,D3,14,160,Kota Tarakan - Prop. Kalimantan Utara - Indonesia,14401,Keperawatan,Aktif,Universitas Borneo Tarakan,1,14
10032,S2,6,69,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,63101,Ilmu Administrasi Negara,Aktif,Universitas Garut,6,63
10033,S2,5,29,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,86130,Manajemen Pendidikan Islam,Aktif,Universitas Garut,8,86
10034,S1,17,454,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,54211,Agroteknologi,Aktif,Universitas Garut,5,54
10035,S1,16,766,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,62201,Akuntansi,Aktif,Universitas Garut,6,62
10036,S1,22,854,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,48201,Farmasi,Aktif,Universitas Garut,4,48
10037,S1,25,363,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,63201,Ilmu Administrasi Negara,Aktif,Universitas Garut,6,63
10038,S1,1,0,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,41203,Ilmu dan Teknologi Pangan,Aktif,Universitas Garut,4,41
10039,S1,14,598,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,70201,Ilmu Komunikasi,Aktif,Universitas Garut,7,70
10040,S1,28,972,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,61201,Manajemen,Aktif,Universitas Garut,6,61
10041,S1,0,0,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,86131,Manajemen Pendidikan Islam,Tutup,Universitas Garut,8,86
10042,S1,9,63,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,86208,Pendidikan Agama Islam,Aktif,Universitas Garut,8,86
10043,S1,7,142,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,86232,Pendidikan Guru Madrasah Ibtidaiyah,Aktif,Universitas Garut,8,86
10044,S1,10,122,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,54231,Peternakan,Aktif,Universitas Garut,5,54
10045,S1,6,88,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,20201,Teknik Elektro,Aktif,Universitas Garut,2,20
10046,D3,5,110,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,62401,Akuntansi,Aktif,Universitas Garut,6,62
10047,D3,5,67,Kec. Tarogong Kidul - Kab. Garut - Prop. Jawa Barat,20402,Teknik Telekomunikasi,Aktif,Universitas Garut,2,20
10048,S1,13,752,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,62201,Akuntansi,Aktif,Universitas Mohammad Husni Thamrin Jakarta,6,62
10049,S1,9,80,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,13211,Gizi,Aktif,Universitas Mohammad Husni Thamrin Jakarta,1,13
10050,S1,8,180,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,14201,Keperawatan,Aktif,Universitas Mohammad Husni Thamrin Jakarta,1,14
10051,S1,11,156,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,13201,Kesehatan Masyarakat,Aktif,Universitas Mohammad Husni Thamrin Jakarta,1,13
10052,S1,17,1312,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,61201,Manajemen,Aktif,Universitas Mohammad Husni Thamrin Jakarta,6,61
10053,S1,6,56,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,86202,Pendidikan Anak Usia Dini,Aktif,Universitas Mohammad Husni Thamrin Jakarta,8,86
10054,S1,6,11,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,88203,Pendidikan Bahasa Inggris,Aktif,Universitas Mohammad Husni Thamrin Jakarta,8,88
10055,S1,5,104,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,86206,Pendidikan Guru Sekolah dasar,Aktif,Universitas Mohammad Husni Thamrin Jakarta,8,86
10056,S1,5,230,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,57201,Sistem Informasi,Aktif,Universitas Mohammad Husni Thamrin Jakarta,5,57
10057,S1,8,631,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,55201,Teknik Informatika,Aktif,Universitas Mohammad Husni Thamrin Jakarta,5,55
10058,Profesi,3,25,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,14901,Ners,Aktif,Universitas Mohammad Husni Thamrin Jakarta,1,14
10059,D4,6,47,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,20301,Teknik Elektromedik,Aktif,Universitas Mohammad Husni Thamrin Jakarta,2,20
10060,D3,5,125,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,48402,Analis Farmasi dan Makanan,Aktif,Universitas Mohammad Husni Thamrin Jakarta,4,48
10061,D3,17,539,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,13453,Analis Kesehatan,Aktif,Universitas Mohammad Husni Thamrin Jakarta,1,13
10062,D3,3,53,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,13411,Gizi,Aktif,Universitas Mohammad Husni Thamrin Jakarta,1,13
10063,D3,16,153,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,15401,Kebidanan,Aktif,Universitas Mohammad Husni Thamrin Jakarta,1,15
10064,D3,9,120,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,14401,Keperawatan,Aktif,Universitas Mohammad Husni Thamrin Jakarta,1,14
10065,D3,0,0,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,57402,Komputerisasi Akuntansi,Tutup,Universitas Mohammad Husni Thamrin Jakarta,5,57
10066,D3,4,29,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,57401,Manajemen Informatika,Aktif,Universitas Mohammad Husni Thamrin Jakarta,5,57
10067,D3,11,72,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,13461,Manajemen Pelayanan Rumah Sakit,Aktif,Universitas Mohammad Husni Thamrin Jakarta,1,13
10068,D3,0,0,Kec. Kramat Jati - Kota Jakarta Timur - Prop. D.K.I. Jakarta,56401,Teknik Komputer,Tutup,Universitas Mohammad Husni Thamrin Jakarta,5,56
10069,S2,5,238,Kec. Makasar - Kota Makassar - Prop. Sulawesi Selatan,61101,Manajemen,Aktif,Sekolah Tinggi Ilmu Ekonomi Makassar Bongaya,6,61
10070,S1,32,1315,Kec. Makasar - Kota Makassar - Prop. Sulawesi Selatan,62201,Akuntansi,Aktif,Sekolah Tinggi Ilmu Ekonomi Makassar Bongaya,6,62
10071,S1,74,3100,Kec. Makasar - Kota Makassar - Prop. Sulawesi Selatan,61201,Manajemen,Aktif,Sekolah Tinggi Ilmu Ekonomi Makassar Bongaya,6,61
10072,D3,0,0,Kec. Makasar - Kota Makassar - Prop. Sulawesi Selatan,62401,Akuntansi,Tutup,Sekolah Tinggi Ilmu Ekonomi Makassar Bongaya,6,62
10073,D3,0,0,Kec. Makasar - Kota Makassar - Prop. Sulawesi Selatan,61406,Keuangan Dan Perbankan,Tutup,Sekolah Tinggi Ilmu Ekonomi Makassar Bongaya,6,61
10074,S1,17,262,Kota Banda Aceh - Prop. Aceh - Indonesia,62201,Akuntansi,Aktif,Universitas Serambi Mekkah,6,62
10075,S1,8,349,Kota Banda Aceh - Prop. Aceh - Indonesia,13201,Kesehatan Masyarakat,Aktif,Universitas Serambi Mekkah,1,13
10076,S1,10,6,Kota Banda Aceh - Prop. Aceh - Indonesia,70233,Komunikasi dan Penyiaran Islam,Aktif,Universitas Serambi Mekkah,7,70
10077,S1,39,672,Kota Banda Aceh - Prop. Aceh - Indonesia,61201,Manajemen,Aktif,Universitas Serambi Mekkah,6,61
10078,S1,16,77,Kota Banda Aceh - Prop. Aceh - Indonesia,86208,Pendidikan Agama Islam,Aktif,Universitas Serambi Mekkah,8,86
10079,S1,10,250,Kota Banda Aceh - Prop. Aceh - Indonesia,88201,Pendidikan Bahasa Dan Sastra Indonesia,Aktif,Universitas Serambi Mekkah,8,88
10080,S1,12,215,Kota Banda Aceh - Prop. Aceh - Indonesia,88203,Pendidikan Bahasa Inggris,Aktif,Universitas Serambi Mekkah,8,88
10081,S1,17,178,Kota Banda Aceh - Prop. Aceh - Indonesia,84205,Pendidikan Biologi,Aktif,Universitas Serambi Mekkah,8,84
10082,S1,12,160,Kota Banda Aceh - Prop. Aceh - Indonesia,87203,Pendidikan Ekonomi,Aktif,Universitas Serambi Mekkah,8,87
10083,S1,9,36,Kota Banda Aceh - Prop. Aceh - Indonesia,84203,Pendidikan Fisika,Aktif,Universitas Serambi Mekkah,8,84
10084,S1,6,13,Kota Banda Aceh - Prop. Aceh - Indonesia,86233,Pendidikan Guru Raudhatul Athfal,Aktif,Universitas Serambi Mekkah,8,86
10085,S1,8,360,Kota Banda Aceh - Prop. Aceh - Indonesia,86206,Pendidikan Guru Sekolah Dasar,Aktif,Universitas Serambi Mekkah,8,86
10086,S1,15,690,Kota Banda Aceh - Prop. Aceh - Indonesia,85201,"Pendidikan Jasmani, Kesehatan Dan Rekreas",Aktif,Universitas Serambi Mekkah,8,85
10087,S1,8,31,Kota Banda Aceh - Prop. Aceh - Indonesia,84204,Pendidikan Kimia,Aktif,Universitas Serambi Mekkah,8,84
10088,S1,13,92,Kota Banda Aceh - Prop. Aceh - Indonesia,84202,Pendidikan Matematika,Aktif,Universitas Serambi Mekkah,8,84
10089,S1,7,118,Kota Banda Aceh - Prop. Aceh - Indonesia,87201,Pendidikan Sejarah,Aktif,Universitas Serambi Mekkah,8,87
10090,S1,10,48,Kota Banda Aceh - Prop. Aceh - Indonesia,61206,Perbankan Syariah,Aktif,Universitas Serambi Mekkah,6,61
10091,S1,10,86,Kota Banda Aceh - Prop. Aceh - Indonesia,26201,Teknik Industri,Aktif,Universitas Serambi Mekkah,2,26
10092,S1,17,601,Kota Banda Aceh - Prop. Aceh - Indonesia,55201,Teknik Informatika,Aktif,Universitas Serambi Mekkah,5,55
10093,S1,8,10,Kota Banda Aceh - Prop. Aceh - Indonesia,24201,Teknik Kimia,Aktif,Universitas Serambi Mekkah,2,24
10094,S1,7,42,Kota Banda Aceh - Prop. Aceh - Indonesia,25201,Teknik Lingkungan,Aktif,Universitas Serambi Mekkah,2,25
10095,S1,18,287,Kota Banda Aceh - Prop. Aceh - Indonesia,41211,Teknologi Industri Pertanian,Aktif,Universitas Serambi Mekkah,4,41
10096,S1,11,58,Kota Banda Aceh - Prop. Aceh - Indonesia,41221,Teknologi Pangan,Aktif,Universitas Serambi Mekkah,4,41
10097,S2,8,42,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,61101,Manajemen,Aktif,Universitas Yarsi,6,61
10098,S1,6,440,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,62201,Akuntansi,Aktif,Universitas Yarsi,6,62
10099,S1,15,386,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,74201,Ilmu Hukum,Aktif,Universitas Yarsi,7,74
10100,S1,6,59,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,71201,Ilmu Perpustakaan,Aktif,Universitas Yarsi,7,71
10101,S1,11,638,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,61201,Manajemen,Aktif,Universitas Yarsi,6,61
10102,S1,75,1905,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11201,Pendidikan Dokter,Aktif,Universitas Yarsi,1,11
10103,S1,7,141,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,12201,Pendidikan Dokter Gigi,Aktif,Universitas Yarsi,1,12
10104,S1,22,305,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,73201,Psikologi,Aktif,Universitas Yarsi,7,73
10105,S1,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,56201,Sistem Komputer,Tutup,Universitas Yarsi,5,56
10106,S1,19,408,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,55201,Teknik Informatika,Aktif,Universitas Yarsi,5,55
10107,Profesi,25,315,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11901,Profesi Dokter,Aktif,Universitas Yarsi,1,11
10108,Profesi,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,12901,Profesi Dokter Ggi,Aktif,Universitas Yarsi,1,12
10109,D3,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,71401,Perpustakaan,Tutup,Universitas Yarsi,7,71
10110,S1,77,3004,Kota Jakarta Barat - Prop. D.K.I. Jakarta - Indonesia,62201,Akuntansi,Aktif,Sekolah Tinggi Ilmu Ekonomi Trisakti,6,62
10111,S1,30,1617,Kota Jakarta Barat - Prop. D.K.I. Jakarta - Indonesia,61201,Manajemen,Aktif,Sekolah Tinggi Ilmu Ekonomi Trisakti,6,61
10112,D3,0,0,Kota Jakarta Barat - Prop. D.K.I. Jakarta - Indonesia,62401,Akuntansi,Tutup,Sekolah Tinggi Ilmu Ekonomi Trisakti,6,62
10113,S1,0,0,Kota Batam - Prop. Kepulauan Riau - Indonesia,54201,Agribisnis,Tutup,Universitas Riau Kepulauan,5,54
10114,S1,14,672,Kota Batam - Prop. Kepulauan Riau - Indonesia,62201,Akuntansi,Aktif,Universitas Riau Kepulauan,6,62
10115,S1,9,90,Kota Batam - Prop. Kepulauan Riau - Indonesia,23201,Arsitektur,Aktif,Universitas Riau Kepulauan,2,23
10116,S1,8,175,Kota Batam - Prop. Kepulauan Riau - Indonesia,86201,Bimbingan dan Konseling,Aktif,Universitas Riau Kepulauan,8,86
10117,S1,0,6,Kota Batam - Prop. Kepulauan Riau - Indonesia,60201,Ekonomi Pembangunan,Pembinaan,Universitas Riau Kepulauan,6,60
10118,S1,13,520,Kota Batam - Prop. Kepulauan Riau - Indonesia,74201,Ilmu Hukum,Aktif,Universitas Riau Kepulauan,7,74
10119,S1,12,362,Kota Batam - Prop. Kepulauan Riau - Indonesia,65201,Ilmu Pemerintahan,Aktif,Universitas Riau Kepulauan,6,65
10120,S1,24,879,Kota Batam - Prop. Kepulauan Riau - Indonesia,61201,Manajemen,Aktif,Universitas Riau Kepulauan,6,61
10121,S1,17,441,Kota Batam - Prop. Kepulauan Riau - Indonesia,88203,Pendidikan Bahasa Inggris,Aktif,Universitas Riau Kepulauan,8,88
10122,S1,11,135,Kota Batam - Prop. Kepulauan Riau - Indonesia,84205,Pendidikan Biologi,Aktif,Universitas Riau Kepulauan,8,84
10123,S1,16,322,Kota Batam - Prop. Kepulauan Riau - Indonesia,84202,Pendidikan Matematika,Aktif,Universitas Riau Kepulauan,8,84
10124,S1,8,136,Kota Batam - Prop. Kepulauan Riau - Indonesia,87201,Pendidikan Sejarah,Aktif,Universitas Riau Kepulauan,8,87
10125,S1,9,174,Kota Batam - Prop. Kepulauan Riau - Indonesia,20201,Teknik Elektro,Aktif,Universitas Riau Kepulauan,2,20
10126,S1,12,227,Kota Batam - Prop. Kepulauan Riau - Indonesia,26201,Teknik Industri,Aktif,Universitas Riau Kepulauan,2,26
10127,S1,13,292,Kota Batam - Prop. Kepulauan Riau - Indonesia,21201,Teknik Mesin,Aktif,Universitas Riau Kepulauan,2,21
10128,S1,9,173,Kota Batam - Prop. Kepulauan Riau - Indonesia,22201,Teknik Sipil,Aktif,Universitas Riau Kepulauan,2,22
10129,S2,13,544,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,70101,Ilmu Komunikasi,Aktif,Sekolah Tinggi Ilmu Komunikasi Lspr,7,70
10130,S1,112,4042,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,70201,Ilmu Komunikasi,Aktif,Sekolah Tinggi Ilmu Komunikasi Lspr,7,70
10131,S1,18,536,Kota Bekasi - Prop. Jawa Barat - Indonesia,88203,Pendidikan Bahasa Inggris,Aktif,STKIP Panca Sakti Bekasi,8,88
10132,S1,17,588,Kota Bekasi - Prop. Jawa Barat - Indonesia,87203,Pendidikan Ekonomi,Aktif,STKIP Panca Sakti Bekasi,8,87
10133,S1,65,3059,Kota Bekasi - Prop. Jawa Barat - Indonesia,86207,Pendidikan Guru Pendidikan Anak Usia Dini,Aktif,STKIP Panca Sakti Bekasi,8,86
10134,S1,9,647,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,62201,Akuntansi,Aktif,Universitas Kristen Artha Wacana,6,62
10135,S1,12,537,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,46201,Biologi,Aktif,Universitas Kristen Artha Wacana,4,46
10136,S1,18,414,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,74201,Ilmu Hukum,Aktif,Universitas Kristen Artha Wacana,7,74
10137,S1,14,16,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,86208,Ilmu Pendidikan Teologi,Aktif,Universitas Kristen Artha Wacana,8,86
10138,S1,13,561,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,61201,Manajemen,Aktif,Universitas Kristen Artha Wacana,6,61
10139,S1,6,278,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,54242,Manajemen Sumber Daya Perairan,Aktif,Universitas Kristen Artha Wacana,5,54
10140,S1,8,282,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,41201,Mekanisasi Pertanian,Aktif,Universitas Kristen Artha Wacana,4,41
10141,S1,13,637,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,88203,Pendidikan Bahasa Inggris,Aktif,Universitas Kristen Artha Wacana,8,88
10142,S1,15,499,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,85201,"Pendidikan Jasmani, Kesehatan Dan Rekreas",Aktif,Universitas Kristen Artha Wacana,8,85
10143,S1,6,171,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,54244,Teknologi Hasil Perikanan,Aktif,Universitas Kristen Artha Wacana,5,54
10144,S1,7,180,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,41231,Teknologi Hasil Pertanian,Aktif,Universitas Kristen Artha Wacana,4,41
10145,S1,11,332,Kab. Kupang - Prop. Nusa Tenggara Timur - Indonesia,77201,Teologi Agama Kristen,Aktif,Universitas Kristen Artha Wacana,7,77
10146,S1,10,197,Kab. Pidie - Prop. Aceh - Indonesia,54201,Agribisnis,Aktif,Universitas Jabal Ghafur,5,54
10147,S1,11,367,Kab. Pidie - Prop. Aceh - Indonesia,54211,Agroteknologi,Aktif,Universitas Jabal Ghafur,5,54
